oprtact,icd9,icd9_nodot,score,human_index,human_agreed,human_icd9,name
RH203,9322,9322,0.948,1,false,9383,Ambulation and gait training
RH204,9314,9314,1.000,1,false,9317,Training in joint movements
RH205,9314,9314,0.941,1,false,9317,Training in joint movements
RH206,476,476,0.946,1,false,474,Repair of old traumatic injury of cranial and peripheral nerves
RH207,3720,3720,0.929,1,false,9964,Noninvasive programmed electrical stimulation [NIPS]
RH208,9375,9375,1.000,1,false,9322,Other speech training and therapy
RH209,9401,9401,0.958,1,false,9436,Administration of intelligence test
RH210,9337,9337,1.000,0,true,,Prenatal training
RH211,9371,9371,0.969,0,true,,Dyslexia training
RH212,9324,9324,1.000,1,false,9322,Training in use of prosthetic or orthotic device
RH213,9323,9323,1.000,1,false,9383,Fitting of orthotic device
RH214,9337,9337,1.000,0,true,,Prenatal training
RH215,9309,9309,1.000,1,false,9339,Other diagnostic physical therapy procedure
RH216,9383,9383,0.958,0,true,,Occupational therapy
RH217,9375,9375,1.000,1,false,9371,Other speech training and therapy
RH218,9375,9375,1.000,1,false,9927,Other speech training and therapy
RH220,9322,9322,0.988,1,false,33,Ambulation and gait training
RH221,9322,9322,1.000,1,false,33,Ambulation and gait training
RH222,9984,9984,1.000,0,true,,Isolation
RH223,9375,9375,0.954,0,true,,Other speech training and therapy
RH224,9383,9383,0.966,0,true,,Occupational therapy
RH225,9984,9984,1.000,0,true,,Isolation
RH226,9322,9322,0.981,1,false,9371,Ambulation and gait training
RH227,9322,9322,1.000,1,false,9314,Ambulation and gait training
RH229,9309,9309,0.914,1,false,9339,Other diagnostic physical therapy procedure
RH230,9984,9984,1.000,0,true,,Isolation
RH231,9984,9984,1.000,0,true,,Isolation
RH232,9984,9984,1.000,0,true,,Isolation
RH233,9375,9375,1.000,1,false,9374,Other speech training and therapy
RH234,9383,9383,0.947,0,true,,Occupational therapy
RH235,9984,9984,1.000,0,true,,Isolation
RH236,9433,9433,1.000,1,false,9436,Behavior therapy
RH237,9444,9444,1.000,0,true,,Other group therapy
RH238,9378,9378,0.945,1,false,9381,Other rehabilitation for the blind
RH239,9984,9984,1.000,0,true,,Isolation
RH240,9309,9309,1.000,1,false,9339,Other diagnostic physical therapy procedure
RH241,9315,9315,1.000,0,true,,Mobilization of spine
RH242,9336,9336,0.948,0,true,,Cardiac retraining
RH243,9336,9336,1.000,0,true,,Cardiac retraining
RH244,481,481,0.983,1,false,480,Injection of anesthetic into peripheral nerve for analgesia
RH245,9322,9322,0.974,1,false,9314,Ambulation and gait training
RH246,9324,9324,0.952,1,false,9303,Training in use of prosthetic or orthotic device
RH247,8363,8363,0.813,0,true,,Rotator cuff repair
RH248,9331,9331,0.955,0,true,,Assisted exercise in pool
RH249,9319,9319,1.000,1,false,9313,"Exercise, not elsewhere classified"
RH250,9312,9312,0.935,1,false,9331,Other active musculoskeletal exercise
RH251,8681,8681,0.972,1,false,471,Repair for facial weakness
RH252,9311,9311,1.000,1,false,9451,Assisting exercise
RH253,9375,9375,1.000,1,false,4292,Other speech training and therapy
RH254,9383,9383,1.000,0,true,,Occupational therapy
RH255,9383,9383,1.000,0,true,,Occupational therapy
RH256,9451,9451,1.000,0,true,,Referral for psychotherapy
RH257,9984,9984,1.000,0,true,,Isolation
RH258,9322,9322,1.000,1,false,9336,Ambulation and gait training
RH259,9309,9309,0.999,1,false,9546,Other diagnostic physical therapy procedure
RH260,9984,9984,1.000,0,true,,Isolation
RH261,9984,9984,0.886,0,true,,Isolation
RH262,9398,9398,0.891,1,false,3996,Other control of atmospheric pressure and composition
RH301,9408,9408,1.000,1,false,9419,Other psychologic evaluation and testing
RH302,9437,9437,1.000,1,false,9439,Exploratory verbal psychotherapy
RH401,9375,9375,1.000,1,false,9374,Other speech training and therapy
RH402,9337,9337,1.000,0,true,,Prenatal training
RH403,9375,9375,1.000,1,false,9374,Other speech training and therapy
RH404,9372,9372,1.000,2,false,9374,Dysphasia training
RH501,8294,8294,0.932,1,false,8884,Injection of therapeutic substance into bursa of hand
RH502,9992,9992,1.000,1,false,9991,Other acupuncture
RH503,9992,9992,1.000,1,false,9991,Other acupuncture
RH504,8398,8398,0.938,1,false,8396,Injection of locally acting therapeutic substance into other soft tissue
RH505,8255,8255,0.851,1,false,8393,Other change in hand muscle or tendon length
RH506,8192,8192,1.000,1,false,8592,Injection of therapeutic substance into joint or ligament
RH507,9357,9357,1.000,1,false,9356,Application of other wound dressing
RH508,9357,9357,0.901,1,false,9716,Application of other wound dressing
RH509,9221,9221,0.879,0,true,,Superficial radiation
RH510,9851,9851,1.000,1,false,9859,"Extracorporeal shockwave lithotripsy [ESWL] of the kidney, ureter and/or bladder"
RH511,8627,8627,0.941,1,false,9829,"Debridement of nail, nail bed, or nail fold"
RH512,7253,7253,0.828,1,false,9738,Total breech extraction with forceps to aftercoming head
RH514,9357,9357,1.000,1,false,9356,Application of other wound dressing
RH515,9984,9984,1.000,0,true,,Isolation
RH601,419,419,0.958,1,false,404,Other diagnostic procedures on cranial and peripheral nerves and ganglia
RH602,9308,9308,1.000,1,false,9525,Electromyography
RH603,9523,9523,1.000,1,false,94,Visual evoked potential [VEP]
RH604,9546,9546,1.000,1,false,2031,Other auditory and vestibular function tests
RH605,9523,9523,1.000,1,false,9505,Visual evoked potential [VEP]
RH703,9304,9304,1.000,1,false,9305,Manual testing of muscle function
RH800,9984,9984,1.000,0,true,,Isolation
RH801,9314,9314,0.906,1,false,9312,Training in joint movements
RH802,9335,9335,1.000,0,true,,Other heat therapy
RH803,9335,9335,1.000,0,true,,Other heat therapy
RH804,9365,9365,0.985,1,false,9,Osteopathic manipulative treatment using indirect forces
RH805,9335,9335,0.983,0,true,,Other heat therapy
RH901,8894,8894,1.000,1,false,9,Magnetic resonance imaging of musculoskeletal
RH999,9984,9984,1.000,0,true,,Isolation
RM140,9984,9984,1.000,0,true,,Isolation
RN001,9214,9214,1.000,1,false,9203,Bone scan
RN002,4103,4103,0.884,1,false,4109,Allogeneic bone marrow transplant without purging
RN003,4102,4102,0.877,1,false,4103,Allogeneic bone marrow transplant with purging
RN004,9214,9214,1.000,1,false,9205,Bone scan
RN005,9002,9002,0.995,1,false,9001,"Microscopic examination of specimen from nervous system and of spinal fluid, culture"
RN006,8881,8881,0.914,0,true,,Cerebral thermography
RN007,9215,9215,1.000,2,false,9203,Pulmonary scan
RN008,9205,9205,1.000,1,false,8854,Cardiovascular and hematopoietic scan and radioisotope function study
RN009,8957,8957,0.954,1,false,9205,Apexcardiogram (with ECG lead)
RN010,8941,8941,0.969,1,false,9205,Cardiovascular stress test using treadmill
RN011,9215,9215,0.960,3,false,,Pulmonary scan
RN012,8941,8941,1.000,1,false,8944,Cardiovascular stress test using treadmill
RN013,9213,9213,0.958,2,false,9215,Parathyroid scan
RN014,372,372,0.898,1,false,232,Spinal subarachnoid-ureteral shunt
RN015,9204,9204,1.000,1,false,9214,Gastrointestinal scan and radioisotope function study
RN016,9204,9204,1.000,1,false,9203,Gastrointestinal scan and radioisotope function study
RN017,9214,9214,1.000,0,true,,Bone scan
RN018,9204,9204,1.000,1,false,9643,Gastrointestinal scan and radioisotope function study
RN019,9204,9204,1.000,1,false,4429,Gastrointestinal scan and radioisotope function study
RN020,9204,9204,0.799,1,false,8452,Gastrointestinal scan and radioisotope function study
RN021,8932,8932,0.937,0,true,,Esophageal manometry
RN022,9213,9213,0.951,2,false,9516,Parathyroid scan
RN023,5119,5119,1.000,1,false,5112,Other diagnostic procedures on biliary tract
RN024,5119,5119,0.946,1,false,9202,Other diagnostic procedures on biliary tract
RN025,9214,9214,1.000,0,true,,Bone scan
RN027,9213,9213,0.934,0,true,,Parathyroid scan
RN028,9203,9203,1.000,1,false,9209,Renal scan and radioisotope function study
RN029,9203,9203,0.973,1,false,9202,Renal scan and radioisotope function study
RN030,9203,9203,1.000,1,false,9209,Renal scan and radioisotope function study
RN031,9203,9203,1.000,1,false,9202,Renal scan and radioisotope function study
RN032,9203,9203,1.000,1,false,9209,Renal scan and radioisotope function study
RN033,8777,8777,0.980,1,false,8875,Other cystogram
RN034,8875,8875,1.000,1,false,8777,Diagnostic ultrasound of urinary system
RN035,9203,9203,1.000,1,false,9209,Renal scan and radioisotope function study
RN036,9203,9203,1.000,1,false,9214,Renal scan and radioisotope function study
RN037,9203,9203,1.000,1,false,9215,Renal scan and radioisotope function study
RN038,9202,9202,1.000,1,false,4139,Liver scan and radioisotope function study
RN039,9202,9202,0.884,1,false,9205,Liver scan and radioisotope function study
RN040,4193,4193,0.883,1,false,4133,Excision of accessory spleen
RN041,9215,9215,1.000,1,false,9203,Pulmonary scan
RN042,9215,9215,1.000,1,false,9672,Pulmonary scan
RN043,9215,9215,1.000,1,false,9216,Pulmonary scan
RN044,9215,9215,1.000,1,false,9213,Pulmonary scan
RN045,9216,9216,1.000,0,true,,Scan of lymphatic system
RN046,9216,9216,1.000,0,true,,Scan of lymphatic system
RN047,9213,9213,1.000,1,false,613,Parathyroid scan
RN048,2619,2619,0.883,1,false,260,Other diagnostic procedures on salivary glands and ducts
RN049,9215,9215,1.000,0,true,,Pulmonary scan
RN050,9201,9201,0.939,1,false,611,Thyroid scan and radioisotope function studies
RN051,9201,9201,0.995,1,false,611,Thyroid scan and radioisotope function studies
RN052,9201,9201,0.968,1,false,9214,Thyroid scan and radioisotope function studies
RN053,9214,9214,1.000,2,false,9202,Bone scan
RN054,9214,9214,0.998,3,false,,Bone scan
RN056,9214,9214,1.000,0,true,,Bone scan
RN057,9214,9214,0.974,0,true,,Bone scan
RN058,9213,9213,0.993,0,true,,Parathyroid scan
RN060,3997,3997,1.000,0,true,,Other perfusion
RN061,8877,8877,0.984,1,false,9204,Diagnostic ultrasound of peripheral vascular system
RN062,9215,9215,1.000,0,true,,Pulmonary scan
RN063,8877,8877,1.000,1,false,9213,Diagnostic ultrasound of peripheral vascular system
RN064,3997,3997,1.000,0,true,,Other perfusion
RN069,9984,9984,1.000,0,true,,Isolation
RN071,9201,9201,1.000,1,false,9202,Thyroid scan and radioisotope function studies
RN072,9201,9201,0.918,1,false,639,Thyroid scan and radioisotope function studies
RN073,9201,9201,0.934,1,false,611,Thyroid scan and radioisotope function studies
RN074,651,651,0.963,1,false,62,Partial substernal thyroidectomy
RN075,9214,9214,0.902,2,false,9422,Bone scan
RN076,9214,9214,0.892,2,false,1770,Bone scan
RN077,8077,8077,0.983,0,true,,"Synovectomy, ankle"
RN078,9516,9516,0.864,1,false,4109,P32 and other tracer studies of eye
RN079,3405,3405,0.958,1,false,3491,Creation of pleuroperitoneal shunt
RN091,8898,8898,1.000,1,false,8729,Bone mineral density studies
RN092,8898,8898,1.000,1,false,8826,Bone mineral density studies
RN093,8898,8898,1.000,1,false,8822,Bone mineral density studies
RN094,8898,8898,1.000,1,false,8831,Bone mineral density studies
RN095,3997,3997,1.000,0,true,,Other perfusion
RN096,9209,9209,1.000,1,false,9204,Other radioisotope function studies
RN099,9204,9204,1.000,1,false,9209,Gastrointestinal scan and radioisotope function study
RN100,8763,8763,0.964,0,true,,Small bowel series
RN101,9214,9214,1.000,0,true,,Bone scan
RN102,601,601,0.936,1,false,691,Aspiration of thyroid field
RN103,9201,9201,0.908,1,false,66,Thyroid scan and radioisotope function studies
RN104,9214,9214,1.000,2,false,9213,Bone scan
RN105,9214,9214,1.000,0,true,,Bone scan
RN106,9205,9205,1.000,1,false,9213,Cardiovascular and hematopoietic scan and radioisotope function study
RN108,9205,9205,0.989,1,false,8892,Cardiovascular and hematopoietic scan and radioisotope function study
RN110,9201,9201,0.906,1,false,64,Thyroid scan and radioisotope function studies
RN111,694,694,0.871,1,false,9201,Thyroid tissue reimplantation
RN112,403,403,1.000,1,false,9216,Regional lymph node excision
RN113,9984,9984,1.000,0,true,,Isolation
RN114,8763,8763,0.989,0,true,,Small bowel series
RN115,8898,8898,1.000,1,false,8162,Bone mineral density studies
RN116,9213,9213,1.000,3,false,,Parathyroid scan
RN117,8741,8741,1.000,1,false,8742,Computerized axial tomography of thorax
RN118,8802,8802,1.000,0,true,,Other abdomen tomography
RN119,8702,8702,0.910,1,false,8802,Other contrast radiogram of brain and skull
RN120,9214,9214,1.000,2,false,8802,Bone scan
RN121,9229,9229,1.000,1,false,9241,Other radiotherapeutic procedure
RN122,8703,8703,0.977,1,false,8891,Computerized axial tomography of head
RN123,9205,9205,0.974,1,false,9214,Cardiovascular and hematopoietic scan and radioisotope function study
RN124,9215,9215,1.000,0,true,,Pulmonary scan
RN125,9984,9984,1.000,0,true,,Isolation
RN126,9205,9205,0.900,1,false,8741,Cardiovascular and hematopoietic scan and radioisotope function study
RN127,8704,8704,0.927,0,true,,Other tomography of head
RN128,9205,9205,0.932,1,false,8801,Cardiovascular and hematopoietic scan and radioisotope function study
RN129,9213,9213,1.000,0,true,,Parathyroid scan
RN130,9213,9213,1.000,0,true,,Parathyroid scan
RN131,9228,9228,1.000,1,false,9214,Injection or instillation of radioisotopes
RN132,9214,9214,0.994,2,false,9228,Bone scan
RN133,9228,9228,0.998,1,false,9214,Injection or instillation of radioisotopes
RN134,8838,8838,0.953,1,false,9205,Other computerized axial tomography
RN9027,9213,9213,1.000,0,true,,Parathyroid scan
RN9057,9213,9213,0.988,0,true,,Parathyroid scan
RT010,9229,9229,0.993,1,false,9221,Other radiotherapeutic procedure
RT011,9224,9224,1.000,0,true,,Teleradiotherapy using photons
RT020,9227,9227,1.000,1,false,9241,Implantation or insertion of radioactive elements
RT030,9225,9225,1.000,0,true,,Teleradiotherapy using electrons
RT050,9241,9241,1.000,1,false,9222,Intra-operative electron radiation therapy
RT060,9221,9221,1.000,0,true,,Superficial radiation
RT064,9222,9222,1.000,0,true,,Orthovoltage radiation
RT072,9225,9225,0.863,1,false,9241,Teleradiotherapy using electrons
RT075,9224,9224,0.997,1,false,602,Teleradiotherapy using photons
RT080,9224,9224,1.000,1,false,9225,Teleradiotherapy using photons
RT081,9226,9226,0.953,1,false,9225,Teleradiotherapy of other particulate radiation
RT082,9224,9224,0.948,1,false,8839,Teleradiotherapy using photons
RT083,8838,8838,0.933,1,false,31,Other computerized axial tomography
RT085,9224,9224,0.914,1,false,9225,Teleradiotherapy using photons
RT086,8871,8871,0.913,1,false,8709,Diagnostic ultrasound of head and neck
RT087,9323,9323,0.995,1,false,9221,Fitting of orthotic device
RT088,9224,9224,0.969,1,false,8826,Teleradiotherapy using photons
RT089,3812,3812,0.908,1,false,4042,"Endarterectomy, other vessels of head and neck"
RT091,9224,9224,1.000,1,false,9221,Teleradiotherapy using photons
RT092,9224,9224,0.968,1,false,9225,Teleradiotherapy using photons
RT093,9241,9241,0.980,0,true,,Intra-operative electron radiation therapy
RT094,9224,9224,0.970,0,true,,Teleradiotherapy using photons
RT095,9231,9231,1.000,1,false,9221,Single source photon radiosurgery
RT100,1770,1770,1.000,1,false,13,Intravenous infusion of clofarabine
RT102,9904,9904,0.981,1,false,9903,Transfusion of packed cells
RT108,9225,9225,1.000,1,false,9241,Teleradiotherapy using electrons
RT109,9227,9227,1.000,1,false,9220,Implantation or insertion of radioactive elements
RT110,8704,8704,0.940,0,true,,Other tomography of head
RT111,8847,8847,0.983,1,false,9958,Arteriography of other intra-abdominal arteries
RT115,9225,9225,1.000,1,false,9226,Teleradiotherapy using electrons
RT116,9227,9227,1.000,1,false,9220,Implantation or insertion of radioactive elements
RT117,9225,9225,1.000,0,true,,Teleradiotherapy using electrons
RT125,9241,9241,0.907,0,true,,Intra-operative electron radiation therapy
RT126,8838,8838,1.000,1,false,8704,Other computerized axial tomography
RT127,9224,9224,1.000,1,false,9226,Teleradiotherapy using photons
RT128,9241,9241,0.982,1,false,9231,Intra-operative electron radiation therapy
RT129,8838,8838,0.941,1,false,31,Other computerized axial tomography
RT131,8897,8897,1.000,1,false,9224,Magnetic resonance imaging of other and unspecified sites
RT132,9221,9221,0.920,0,true,,Superficial radiation
RT133,9231,9231,1.000,1,false,9230,Single source photon radiosurgery
RT134,9239,9239,1.000,1,false,9230,"Stereotactic radiosurgery, not elsewhere classified"
RT135,9230,9230,0.949,1,false,9239,"Stereotactic radiosurgery, not otherwise specified"
RT136,9213,9213,0.935,2,false,9205,Parathyroid scan
RT137,8838,8838,1.000,1,false,8704,Other computerized axial tomography
RT141,4105,4105,0.920,0,true,,Allogeneic hematopoietic stem cell transpant without purging
RT142,9241,9241,1.000,1,false,9224,Intra-operative electron radiation therapy
RT143,9231,9231,1.000,1,false,9230,Single source photon radiosurgery
RT144,9224,9224,0.970,0,true,,Teleradiotherapy using photons
RT145,9225,9225,0.971,1,false,9241,Teleradiotherapy using electrons
RT146,9224,9224,0.997,1,false,9227,Teleradiotherapy using photons
RT147,9224,9224,0.985,1,false,9220,Teleradiotherapy using photons
RT149,9227,9227,1.000,1,false,9220,Implantation or insertion of radioactive elements
RT150,9227,9227,1.000,1,false,9220,Implantation or insertion of radioactive elements
